Columna1	Columna2	Columna3	Columna4	Columna5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	3	12.5	37.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17935	KETOPROPHARM 100MG/5ML (IV) AMP	1	12.5	12.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17942	OMEPRAZOL 40MG AMP	1	8.5	8.5
17943	GLIBENCLAMIDA 5MG TAB BLSTX10	1	2	2
17943	GLIBENCLAMIDA 5MG TAB BLSTX10	1	2	2
17943	GLIBENCLAMIDA 5MG TAB BLSTX10	1	2	2
17947	CLAVUTRIM CL PPS 250MG+62.5MG/5ML X60ML	1	30	30
17947	CLAVUTRIM CL PPS 250MG+62.5MG/5ML X60ML	1	30	30
17947	CLAVUTRIM CL PPS 250MG+62.5MG/5ML X60ML	1	30	30
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17948	LIDOCAINA 2% X20ML AMP	1	8	8
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	2	7	14
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	2	7	14
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	1	7	7
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	2	7	14
17949	LINCOMAX 600MG/2ML (IM/IV) AMP	2	7	14
17952	LORATADINA 10MG TAB BLSTX10	1	3	3
17954	METAMIZOL 1G/2ML AMP	1	4	4
17954	METAMIZOL 1G/2ML AMP	1	4	4
17954	METAMIZOL 1G/2ML AMP	1	4	4
17954	METAMIZOL 1G/2ML AMP	1	4	4
17954	METAMIZOL 1G/2ML AMP	1	4	4
17955	METOCLONYL 10MG/2ML AMP	1	6	6
17958	MUCOBROL 300MG/3ML AMP	1	15	15
17958	MUCOBROL 300MG/3ML AMP	1	15	15
17958	MUCOBROL 300MG/3ML AMP	1	15	15
17959	MULCEROL 40MG TAB	20	2.5	50
17959	MULCEROL 40MG TAB	20	2.5	50
17959	MULCEROL 40MG TAB	5	2.5	12.5
17959	MULCEROL 40MG TAB	6	2.5	15
17959	MULCEROL 40MG TAB	1	2.5	2.5
17959	MULCEROL 40MG TAB	2	2.5	5
17959	MULCEROL 40MG TAB	20	2.5	50
17959	MULCEROL 40MG TAB	20	2.5	50
17960	NAXODOL 550MG TAB	6	1	6
17960	NAXODOL 550MG TAB	6	1	6
17960	NAXODOL 550MG TAB	6	1	6
17961	NORSPAN 5MG PARCHE	1	100	100
17961	NORSPAN 5MG PARCHE	1	100	100
17962	OMETAB 20MG TAB	3	1.7	5.1
17962	OMETAB 20MG TAB	1	1.7	1.7
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	3	4	12
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	3	4	12
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	2	4	8
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17964	ORFELAX 60MG/2ML (IM/IV) AMP	1	4	4
17965	PANTOPRAZOL 20MG TAB	10	1.5	15
17966	PARACETAMOL 500MG TAB BLSTX10	1	3	3
17966	PARACETAMOL 500MG TAB BLSTX10	1	3	3
17968	PASMODAN 20MG/ML (IM/IV) AMP	1	5.5	5.5
17968	PASMODAN 20MG/ML (IM/IV) AMP	1	5.5	5.5
17968	PASMODAN 20MG/ML (IM/IV) AMP	1	5.5	5.5
17970	PLIDOCHECK 400MG CAP	9	0.8	7.2
17970	PLIDOCHECK 400MG CAP	4	0.8	3.2
17974	TERBINAFINA 250MG TAB	10	1	10
17974	TERBINAFINA 250MG TAB	10	1	10
17974	TERBINAFINA 250MG TAB	10	1	10
17974	TERBINAFINA 250MG TAB	8	1	8
17983	VOMIXTAL 50MG TAB	10	1	10
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	2	5	10
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	2	5	10
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17987	ABOCAT #24	1	5	5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	4	0.5	2
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	6	0.5	3
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	4	0.5	2
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	6	0.5	3
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	6	0.5	3
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	6	0.5	3
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	6	0.5	3
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	7	0.5	3.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	4	0.5	2
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	3	0.5	1.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	2	0.5	1
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	5	0.5	2.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	1	0.5	0.5
17988	AGUJA #18	3	0.5	1.5
17989	AGUJA #21	1	0.5	0.5
17989	AGUJA #21	3	0.5	1.5
17990	AGUJA #22	1	0.5	0.5
17990	AGUJA #22	1	0.5	0.5
17990	AGUJA #22	3	0.5	1.5
17990	AGUJA #22	1	0.5	0.5
17991	AGUJA #23	1	0.5	0.5
17991	AGUJA #23	1	0.5	0.5
17991	AGUJA #23	2	0.5	1
17991	AGUJA #23	1	0.5	0.5
17991	AGUJA #23	2	0.5	1
17991	AGUJA #23	1	0.5	0.5
17991	AGUJA #23	5	0.5	2.5
17995	BISTURI #10	1	2	2
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	2	4	8
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	4	4	16
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	3	4	12
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	4	4	16
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17997	EQUIPO DE VENOCLISIS 20GOT/ML	1	4	4
17998	GASA 10X10	1	3	3
17998	GASA 10X10	1	3	3
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	1	3	3
17998	GASA 10X10	1	3	3
17998	GASA 10X10	1	3	3
17998	GASA 10X10	1	3	3
17998	GASA 10X10	1	3	3
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	1	3	3
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	2	3	6
17998	GASA 10X10	1	3	3
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	4	1	4
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	5	1	5
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	7	1	7
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	3	1	3
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	2	1	2
